age,gender,height_cm,weight_kg,activity_type,duration_minutes,intensity,calories_burned,avg_heart_rate,hours_sleep,stress_level,daily_steps,hydration_level,bmi,fitness_level
55,M,183.4,124.0,Running,96,Medium,38.8,111,6.2,4,6398,2.9,23.6,14.9
23,Other,172.0,94.8,Walking,54,High,7.5,164,7.4,5,10479,2.1,21.3,10.4
61,F,160.9,104.6,Running,45,Low,12.8,101,7.4,5,5531,3.3,23.1,13.92
33,M,167.3,84.5,Basketball,34,Low,6.4,125,6.7,1,9138,2.3,23.9,5.71
33,M,174.9,118.3,Cycling,38,Low,10.6,121,7.8,9,7246,3.4,22.7,15.93
26,F,173.1,101.2,Yoga,77,Medium,7.8,145,5.6,9,7420,3.4,19.5,14.31
19,F,155.7,102.7,Basketball,92,Medium,25.1,146,6.0,9,8052,2.3,21.4,16.39
35,M,174.3,85.4,Running,94,Medium,26.1,128,8.0,1,9495,2.7,25.9,2.09
42,M,188.2,122.4,Swimming,65,Low,15.4,122,8.4,6,9045,1.5,24.3,11.54
44,M,164.8,108.2,Basketball,89,Medium,25.6,143,7.0,3,9101,2.2,27.9,10.41
54,M,168.5,96.7,Dancing,116,Medium,20.5,121,7.5,1,7976,2.6,25.3,7.97
22,F,158.5,99.6,Cycling,63,Low,14.8,127,6.5,4,8840,2.5,24.0,12.26
32,M,176.0,80.8,Running,110,Low,24.1,119,8.0,3,10109,2.8,22.3,3.84
24,F,169.0,128.2,Yoga,119,Medium,15.2,150,7.2,10,9015,2.5,25.2,17.2
24,F,169.0,103.7,Weight Training,76,High,18.3,162,7.7,3,9905,1.6,25.2,9.76
63,F,152.0,61.8,Basketball,116,Low,15.9,110,7.3,8,11333,3.5,19.5,5.71
18,M,180.1,78.4,Running,62,Low,13.2,130,5.7,1,7197,1.8,22.4,2.12
62,F,152.8,67.7,Weight Training,21,High,3.3,129,7.3,2,10110,3.4,19.3,6.86
60,F,163.2,99.4,Tennis,87,High,24.5,117,7.1,8,7610,1.6,18.5,15.94
38,F,156.1,96.6,Dancing,99,Medium,17.5,128,6.1,3,7559,3.1,18.5,17.27
32,M,178.8,90.3,Tennis,64,High,16.4,151,8.2,1,9145,1.5,22.6,5.73
29,M,176.4,102.6,Basketball,26,Low,5.9,128,7.9,7,10034,2.3,23.9,8.6
55,F,163.5,83.1,Dancing,48,Medium,7.3,136,6.8,3,8185,2.2,17.2,11.42
49,M,175.7,109.2,HIIT,101,High,51.4,143,8.1,3,9005,1.9,22.1,12.29
42,M,166.7,82.2,HIIT,51,Low,13.9,109,7.7,8,10082,1.5,19.1,9.38
41,M,176.7,59.6,Cycling,115,Low,16.1,119,9.1,2,10101,2.0,16.0,2.96
26,M,175.3,125.7,Running,56,High,26.8,167,8.5,4,6683,2.6,24.3,17.33
54,M,173.3,126.4,Swimming,44,Medium,12.9,124,6.4,7,7369,2.5,27.1,14.08
49,F,155.5,85.3,Cycling,95,High,26.7,149,6.1,2,12172,2.7,22.5,9.38
19,F,155.7,101.9,Yoga,93,Low,7.9,129,6.0,2,7223,3.4,21.4,16.03
51,F,165.4,104.4,Tennis,74,Medium,18.7,123,7.3,9,8748,2.3,28.9,7.44
53,M,177.0,110.5,Running,109,High,45.8,127,7.9,1,7702,1.6,23.5,12.01
32,F,162.6,99.8,Running,29,Medium,9.4,145,7.6,8,7156,2.4,25.3,10.44
30,M,179.9,128.7,Yoga,61,Medium,7.8,150,6.4,1,11114,2.1,34.3,5.7
29,F,164.3,84.8,Tennis,109,Low,18.7,131,7.5,6,6461,3.0,16.7,11.83
42,M,184.6,105.8,Dancing,46,High,10.4,159,5.9,1,9514,2.7,27.1,4.1
58,M,163.7,129.9,Basketball,100,Low,28.8,104,5.6,4,6895,1.7,27.2,18.84
41,M,183.1,94.7,Dancing,117,High,23.6,136,6.5,7,9506,1.7,26.7,1.75
60,M,180.3,90.8,Weight Training,88,Medium,15.9,129,6.8,4,12654,2.9,23.4,5.2
61,M,178.2,77.9,Cycling,97,Low,17.8,103,8.2,1,11611,1.6,19.7,4.56
21,F,164.3,90.8,HIIT,90,Medium,32.6,155,6.0,1,11682,2.6,25.8,7.11
20,F,165.8,72.5,Tennis,81,Medium,14.2,154,6.5,8,8351,3.3,22.8,3.11
46,F,163.1,105.4,Yoga,42,Medium,4.4,135,7.9,5,3858,1.7,22.8,14.51
43,F,162.6,54.5,Yoga,44,High,2.8,145,5.9,3,12662,2.7,20.3,0.17
30,F,158.6,101.6,HIIT,101,Low,34.1,123,7.9,2,7645,3.2,18.7,17.72
56,M,178.3,112.3,HIIT,88,Medium,39.5,122,7.0,8,7585,3.4,32.8,2.83
25,F,166.8,83.8,Swimming,105,Low,17.1,130,9.2,4,10172,2.2,20.6,8.7
34,M,172.9,124.7,Basketball,85,High,32.9,143,6.8,9,3512,2.2,27.2,13.84
56,M,177.6,104.9,Cycling,100,High,34.6,140,7.0,5,11003,2.1,29.3,4.22
31,M,167.4,73.3,Weight Training,61,Medium,8.9,140,8.3,3,9842,2.3,23.9,2.11
51,F,160.1,102.6,Running,37,High,14.4,140,6.8,9,7950,2.8,25.9,11.68
46,F,151.4,46.6,Dancing,74,Low,5.2,110,6.3,4,10995,1.7,19.6,0.45
58,F,152.5,95.6,Running,71,Medium,22.1,115,7.9,1,6057,2.4,23.4,13.03
61,F,172.5,97.5,Weight Training,93,High,21.1,133,7.5,5,10689,1.6,25.7,6.7
47,F,173.6,134.0,HIIT,67,High,41.8,130,7.9,7,8965,2.6,25.5,19.53
34,F,154.2,92.0,Weight Training,104,Low,15.9,117,6.4,4,6398,2.2,18.9,15.03
47,F,163.1,64.7,Weight Training,86,High,12.9,159,7.3,3,11397,2.5,18.3,4.96
64,M,168.8,111.8,Weight Training,36,Low,6.7,98,6.5,7,6152,1.8,19.4,18.26
18,M,174.2,91.9,Dancing,61,Low,8.5,118,8.2,4,7350,1.8,17.7,12.9
34,M,176.4,83.2,Dancing,107,Medium,16.3,141,9.6,7,8129,2.7,25.1,1.72
49,M,166.0,71.7,Basketball,104,High,23.1,138,7.9,5,8895,3.3,24.2,1.84
47,F,164.9,56.8,Swimming,85,Low,9.4,108,4.8,10,5308,3.0,20.8,0.09
24,F,161.0,100.7,Basketball,78,Medium,20.9,136,8.5,5,4968,1.6,17.4,17.62
30,F,152.9,75.2,HIIT,35,Medium,10.5,141,6.3,5,13356,2.8,23.7,6.09
30,M,173.1,127.7,Dancing,84,Medium,19.6,132,6.4,3,6366,2.3,24.5,16.88
34,M,176.4,110.2,HIIT,71,Medium,31.2,146,6.9,9,10790,3.4,25.1,9.87
39,F,158.2,68.2,Cycling,24,Medium,4.6,132,7.6,6,9792,3.0,23.0,3.22
26,F,162.8,77.2,Basketball,86,Medium,17.6,143,9.0,10,9035,2.0,21.6,6.28
54,M,180.9,93.8,Yoga,108,Low,8.4,112,6.1,4,9764,1.8,24.8,4.13
40,M,170.2,80.5,Cycling,114,Low,21.6,120,7.1,7,9215,1.7,18.5,9.11
32,F,155.4,89.4,HIIT,55,High,22.9,176,8.3,6,7529,2.6,19.7,13.52
59,F,166.1,92.1,Tennis,43,Medium,9.6,127,6.3,8,8254,2.7,29.8,2.89
62,F,167.9,119.7,Weight Training,116,Low,23.1,99,6.2,2,8549,3.4,22.9,16.99
53,F,158.5,58.1,HIIT,105,Medium,24.3,134,6.5,10,8022,2.8,22.9,0.21
23,M,167.5,102.2,Yoga,101,Medium,10.3,136,7.5,2,6883,3.2,24.6,10.57
24,F,159.8,89.6,Swimming,107,Low,18.6,122,6.6,2,7311,2.0,21.7,11.05
48,F,169.0,97.1,Cycling,92,Medium,25.2,135,5.5,8,8789,2.0,24.5,8.28
60,M,177.0,142.4,HIIT,34,High,22.6,154,7.1,2,4236,2.6,31.0,14.7
60,F,163.1,108.6,Tennis,65,Medium,17.1,122,6.8,3,7966,3.0,29.6,8.95
38,F,161.3,51.8,Dancing,46,Medium,4.3,145,5.8,9,9347,2.2,17.9,1.59
60,Other,154.7,61.8,Walking,53,Medium,4.1,117,5.0,4,8294,2.0,19.6,4.62
63,M,170.0,109.0,Cycling,43,Medium,13.3,129,8.9,1,9743,2.7,28.5,9.26
23,M,178.6,150.7,Walking,42,High,9.3,170,7.5,8,4461,2.3,31.3,15.99
46,F,157.3,50.2,HIIT,50,High,11.6,139,7.6,10,8737,2.5,18.2,1.5
24,F,160.6,116.3,Walking,46,Medium,6.8,149,7.4,3,8454,1.5,21.6,19.34
38,M,176.7,101.4,Cycling,91,Medium,26.1,136,6.9,8,8595,3.3,31.5,1.11
43,F,162.1,75.0,Basketball,23,Low,3.8,114,5.1,3,8947,3.1,23.5,4.01
20,M,179.0,118.6,Running,20,Low,6.4,132,7.8,6,4499,2.0,23.7,13.61
21,M,185.1,67.8,Cycling,27,High,6.0,160,6.1,4,10834,3.2,17.1,3.05
26,F,162.5,67.8,Yoga,107,Medium,7.2,139,6.8,5,7946,3.3,17.3,7.4
20,F,154.5,89.3,Cycling,78,Medium,19.7,135,7.1,6,8279,1.8,20.5,12.55
22,M,175.8,125.4,Tennis,75,Low,19.0,131,8.2,5,7816,2.2,23.5,16.26
63,F,161.8,112.4,Running,44,High,18.8,135,8.0,4,7020,2.3,26.7,13.72
20,F,166.1,78.3,Walking,63,High,7.3,169,7.6,4,7056,2.9,17.1,10.32
60,F,172.2,62.4,Dancing,84,Low,8.0,100,6.9,2,11966,2.4,15.9,4.95
47,M,175.3,84.4,Basketball,112,Low,21.0,106,7.3,4,10261,3.3,19.5,8.06
30,F,162.9,90.0,Tennis,86,Medium,18.8,141,5.8,7,7584,2.7,17.0,14.46
19,F,155.7,56.2,Swimming,119,Medium,15.5,143,6.6,9,9936,1.8,21.4,1.39
44,M,164.7,102.3,Swimming,85,Medium,20.2,124,7.0,9,6974,3.1,21.5,14.92
35,F,164.2,84.7,Dancing,30,Low,3.9,123,6.1,8,9461,2.5,21.7,7.89
63,M,177.2,137.9,Weight Training,82,Medium,22.6,119,8.5,5,10282,2.1,25.4,17.75
21,F,165.2,98.1,Walking,39,Medium,4.8,137,7.3,3,8423,2.6,21.3,12.51
58,M,168.1,107.9,Running,71,Medium,25.0,118,6.5,6,7164,3.3,22.8,13.9
57,M,163.8,88.6,Tennis,35,Medium,7.5,131,6.2,10,9602,2.1,22.9,7.81
45,M,174.8,127.5,Dancing,78,Medium,18.2,140,5.6,6,7726,1.7,26.8,14.5
35,F,156.8,77.6,Basketball,54,Medium,11.1,140,6.6,9,11840,1.5,22.8,6.55
53,F,167.5,67.7,Running,33,Medium,7.3,130,4.4,5,9962,3.3,22.6,1.5
46,M,163.0,50.8,Dancing,96,Low,7.4,112,7.8,2,9029,3.0,18.8,0.24
58,M,178.6,114.0,Tennis,30,Low,6.9,105,7.0,2,8853,2.4,19.0,16.91
60,M,165.6,52.1,Yoga,67,High,4.1,148,6.0,4,12416,1.7,18.2,0.63
32,M,166.5,102.0,HIIT,47,Low,15.9,120,7.0,1,5302,1.8,23.4,10.71
35,M,168.0,113.8,Yoga,21,Medium,2.4,136,7.2,9,7191,2.4,21.8,16.94
64,F,166.9,73.6,Weight Training,57,Medium,8.4,107,8.2,7,8683,2.3,23.1,2.81
48,F,165.8,120.2,Running,60,Medium,23.5,120,4.0,4,8714,3.3,26.4,15.27
50,M,189.1,150.1,Swimming,55,Medium,19.2,139,7.2,10,8585,2.9,25.8,18.86
51,F,165.4,93.6,Yoga,32,Medium,3.0,122,7.1,1,8348,2.9,28.9,4.02
36,F,156.9,55.8,Swimming,44,Medium,5.7,140,6.2,1,10129,2.7,20.4,1.91
39,M,169.2,100.1,Tennis,70,Medium,17.0,128,6.2,2,8043,3.0,22.9,11.01
24,M,177.3,79.8,Yoga,26,Medium,2.1,140,7.4,6,9480,2.9,21.2,4.57
27,F,159.8,96.9,Weight Training,68,High,15.3,168,5.0,3,5313,3.1,19.6,15.0
62,M,170.4,106.1,Yoga,75,Medium,7.9,132,6.9,8,8538,2.8,21.4,14.48
46,F,162.6,91.8,Basketball,20,Low,4.1,114,7.6,9,5508,1.6,17.0,14.78
44,F,158.7,65.4,Tennis,41,Medium,6.5,123,6.5,9,9537,2.4,19.2,5.67
61,F,162.0,118.4,Weight Training,96,Medium,22.7,120,7.6,10,6899,2.5,23.2,18.34
20,M,185.8,73.5,Yoga,45,Medium,3.3,150,7.3,7,8989,2.4,20.2,1.29
45,F,163.1,74.5,Yoga,118,High,10.2,147,8.5,7,10809,2.3,18.8,8.05
58,F,167.5,96.4,Basketball,82,Medium,21.0,132,7.4,4,9855,3.2,19.8,13.44
27,M,176.5,121.3,Walking,49,High,8.8,175,7.5,1,9421,2.5,27.4,12.04
48,F,161.5,56.9,Swimming,78,High,12.0,157,6.1,5,8715,3.2,17.2,3.65
49,F,155.5,83.0,Tennis,37,Low,6.2,112,6.4,4,11843,2.3,22.5,8.68
56,F,160.4,102.2,Cycling,22,Medium,6.4,119,7.7,6,7391,1.8,23.8,13.45
26,F,151.3,85.0,Basketball,39,High,10.3,148,7.6,8,8474,2.0,19.7,12.5
34,F,161.2,85.8,Tennis,86,Medium,17.9,133,6.1,2,7665,1.5,17.3,13.09
28,M,182.4,85.6,Yoga,79,Low,5.6,122,7.2,1,12147,1.5,19.5,6.82
43,M,181.9,119.5,Dancing,90,Medium,19.7,130,8.2,5,7895,3.1,21.4,14.99
33,F,155.8,96.6,Cycling,105,High,33.4,153,9.0,6,4917,2.4,20.7,14.62
52,M,167.7,95.9,Weight Training,57,High,12.7,153,6.4,9,6542,2.3,19.1,13.77
34,F,163.0,96.7,Swimming,44,Low,8.3,116,7.9,1,6205,2.0,20.9,12.85
28,M,181.4,119.4,Yoga,114,Medium,13.6,136,6.8,2,11995,3.0,25.9,12.04
46,M,184.5,150.6,Weight Training,109,Low,27.3,106,7.8,1,5980,2.1,31.7,13.77
52,M,190.8,139.4,Swimming,44,Low,11.9,106,6.3,7,9260,2.6,26.2,14.4
44,M,168.7,99.0,Weight Training,78,Medium,15.4,131,6.9,7,12630,3.3,26.4,8.1
18,M,178.3,118.4,HIIT,57,Low,22.5,132,8.5,2,10644,2.4,27.2,10.41
38,M,177.3,92.8,Swimming,82,Medium,17.7,133,8.3,2,6834,2.0,27.5,2.2
36,F,161.6,65.7,Running,119,High,29.7,140,8.7,3,7634,3.3,23.3,1.63
59,F,153.6,69.3,Walking,32,Low,2.3,101,7.4,5,10332,2.5,19.1,7.3
26,M,174.1,92.6,Walking,53,Medium,6.2,158,4.8,9,11272,2.5,24.4,6.18
62,F,168.3,91.1,Running,80,High,27.7,154,5.5,3,6818,2.1,19.4,11.81
23,M,181.7,98.1,Yoga,28,Medium,2.7,162,6.1,5,10951,2.3,21.6,8.74
40,M,177.1,121.1,Running,35,High,16.1,151,7.0,10,9350,3.4,24.9,14.23
34,M,170.7,122.2,Tennis,48,Medium,14.2,138,6.0,2,7821,2.7,24.0,16.29
21,F,166.4,115.0,Basketball,80,Low,20.4,132,6.3,2,11888,1.7,29.2,11.22
56,F,163.7,91.5,Running,110,Low,27.3,108,6.1,8,8091,3.4,24.3,8.51
47,M,177.0,125.1,Yoga,94,Medium,11.7,135,7.1,8,9710,1.9,23.6,16.63
53,F,173.9,121.5,Yoga,42,Low,4.2,102,7.9,5,9623,2.0,27.1,12.37
40,F,167.3,93.2,Dancing,30,High,6.0,152,6.9,2,13268,1.8,21.1,11.56
21,F,164.8,85.3,Running,83,Medium,23.0,144,6.8,7,7964,2.4,16.6,13.94
30,F,168.6,56.8,Tennis,68,High,10.9,166,6.1,2,7423,3.2,18.4,1.35
47,M,187.9,127.6,Swimming,59,Medium,17.5,129,7.5,6,9258,1.6,21.2,17.32
63,M,166.8,72.4,HIIT,102,Low,24.5,108,6.8,8,8771,1.6,18.4,7.13
41,M,177.4,113.2,Tennis,85,Medium,23.4,132,6.0,8,12318,1.6,31.8,4.08
22,M,169.4,73.0,HIIT,90,Low,21.8,126,9.5,1,8688,1.9,24.7,0.73
58,F,161.0,101.1,HIIT,52,Medium,21.0,141,7.0,8,6563,2.5,24.0,13.06
30,F,160.6,106.0,Yoga,57,Medium,6.0,146,7.8,5,6681,3.0,21.4,17.26
39,F,165.1,82.7,Walking,80,Medium,8.4,142,7.9,5,12385,3.4,24.0,6.07
45,F,161.4,94.7,Running,52,Medium,16.1,120,7.8,7,5778,1.6,22.0,11.89
41,F,151.9,71.5,Swimming,60,High,11.6,152,9.3,2,9549,2.6,19.7,7.88
63,F,160.6,100.4,Basketball,108,Low,24.0,98,5.6,7,7476,1.8,27.8,8.78
41,M,167.0,69.9,Walking,25,Low,1.8,121,7.3,9,6553,2.2,23.5,1.26
31,M,188.4,110.8,Walking,84,Low,9.8,133,6.3,4,11202,3.2,26.0,5.36
37,M,182.5,121.5,Tennis,23,Medium,6.8,145,8.0,3,8070,3.3,24.4,12.48
48,F,159.2,81.4,Dancing,90,Medium,13.4,126,6.3,4,4203,2.2,18.6,11.05
44,M,171.7,61.4,Dancing,51,Low,4.8,115,7.5,2,6858,2.7,19.0,1.68
50,M,174.9,134.1,Basketball,87,Medium,31.1,123,7.9,9,5919,3.2,26.8,17.08
23,M,176.7,99.3,Tennis,75,Medium,18.1,144,6.9,6,10468,2.9,25.0,6.2
40,F,160.4,106.6,Yoga,93,High,11.5,172,5.4,8,6083,2.0,22.1,16.31
23,F,165.2,74.5,HIIT,46,Medium,13.7,168,6.4,5,9909,2.5,16.5,9.07
61,F,166.2,107.9,Walking,91,Medium,12.4,115,7.0,3,5389,2.8,25.8,11.64
36,M,182.2,114.0,Cycling,23,Medium,7.4,139,7.4,5,9716,2.1,30.6,3.45
57,M,171.8,114.9,Cycling,32,Low,8.7,103,7.9,3,6993,2.7,21.3,16.19
62,F,162.8,106.9,Tennis,83,Low,17.9,98,8.9,5,9195,2.0,23.5,13.53
61,M,178.6,55.7,Cycling,74,Low,9.7,105,7.7,3,9682,3.4,15.7,1.63
35,F,168.3,112.3,Basketball,72,Medium,21.5,137,7.2,3,6526,3.4,22.3,15.89
41,F,160.5,102.7,Running,33,Low,9.2,123,8.8,9,7299,2.4,18.9,16.49
44,M,165.9,66.7,Yoga,30,Low,1.7,112,7.7,8,11255,2.2,20.3,3.43
28,M,169.6,81.4,Tennis,82,Medium,16.2,144,6.1,1,12220,1.8,24.1,3.95
60,F,159.3,113.5,Tennis,35,Medium,9.6,117,7.2,3,7830,2.9,25.9,15.73
34,M,170.0,102.4,Dancing,22,Medium,4.1,144,7.3,7,8765,2.2,25.8,9.01
63,F,162.2,69.6,HIIT,25,Medium,6.9,104,7.0,10,11359,1.8,21.1,4.57
43,F,167.4,89.6,Tennis,118,Medium,25.6,128,6.7,6,13171,3.0,25.7,5.57
23,M,172.0,82.9,Walking,67,High,8.2,173,7.5,2,9786,2.2,27.6,0.42
64,F,162.0,58.0,Walking,79,Medium,5.8,120,7.1,4,8542,2.9,21.1,0.59
63,F,149.5,98.8,Dancing,83,High,17.5,132,9.0,2,6157,2.2,22.6,15.11
47,F,162.0,67.4,Basketball,93,High,19.4,154,7.1,7,10267,2.3,21.6,3.16
45,F,164.5,68.3,Dancing,46,Medium,5.7,131,8.2,10,7234,2.5,23.9,1.18
45,F,159.9,96.6,HIIT,68,Medium,26.2,123,6.4,10,10614,2.6,23.1,12.58
45,F,162.0,64.6,Tennis,114,Medium,17.9,126,6.1,4,10014,2.8,17.1,6.2
47,F,162.3,59.8,HIIT,32,Low,6.4,101,7.4,6,8238,1.7,22.6,0.03
56,M,159.6,56.2,Weight Training,65,Medium,7.3,115,8.3,6,6544,1.9,19.9,1.43
43,F,164.2,65.3,Tennis,118,Medium,18.7,135,8.8,2,10338,2.0,20.2,3.66
39,M,169.7,121.1,Weight Training,116,Medium,28.0,145,6.8,7,10299,2.4,21.4,19.84
31,M,162.9,71.1,HIIT,73,Medium,20.7,144,8.3,5,9995,2.5,25.2,1.46
41,F,169.7,68.2,Swimming,37,High,6.8,151,7.7,8,9799,2.0,21.4,1.96
57,M,180.7,129.7,Tennis,38,Low,10.0,109,6.9,4,7526,1.8,31.6,8.74
32,M,170.3,117.7,Running,108,Medium,41.4,140,6.0,4,6493,1.6,19.5,18.78
31,M,162.9,110.3,Cycling,54,Medium,16.8,156,6.2,1,10606,1.8,25.2,13.58
55,M,175.1,119.6,Basketball,77,Medium,24.5,128,7.3,1,4878,3.0,21.9,16.51
49,F,169.1,72.7,Yoga,44,High,3.7,149,7.9,3,10020,2.8,19.9,4.93
27,M,183.4,99.5,HIIT,107,Medium,42.5,131,4.3,3,10706,2.9,26.1,3.84
53,F,165.3,105.4,Dancing,93,Low,14.9,115,6.1,1,6492,3.3,19.5,16.06
46,F,163.1,118.5,Swimming,112,Medium,30.9,122,6.9,3,7989,3.2,22.8,19.36
55,M,171.3,106.3,Swimming,76,Medium,18.8,131,6.3,3,5725,3.5,18.5,16.12
24,F,169.2,119.1,Dancing,27,Medium,5.9,149,5.9,10,9602,3.3,21.3,17.76
24,M,179.2,112.6,Weight Training,79,Low,14.8,127,7.0,6,7658,2.6,22.5,12.86
63,F,154.7,56.4,Tennis,90,Low,10.2,102,5.5,9,7003,1.5,20.3,2.51
19,M,184.4,69.9,Cycling,105,Medium,20.7,146,5.8,5,9307,3.1,20.4,0.24
60,Other,164.5,121.8,Yoga,57,Low,5.8,98,7.8,8,5959,3.2,23.2,19.18
60,F,175.1,130.0,Swimming,96,High,33.9,152,7.5,1,9355,3.0,26.4,15.4
33,F,164.8,112.0,Dancing,59,Medium,12.1,131,6.1,2,9825,2.0,25.6,13.76
63,F,149.5,73.3,Tennis,34,Medium,6.0,124,5.5,2,9188,1.9,22.6,7.13
57,F,151.3,66.2,Cycling,21,Low,3.3,101,6.6,8,10727,2.0,19.7,6.45
52,F,159.3,86.9,Cycling,43,Medium,10.5,129,8.2,6,6451,1.9,22.6,9.25
57,F,168.8,79.3,Cycling,33,Medium,7.4,113,7.3,1,9231,3.1,22.2,4.8
54,M,180.9,91.5,Running,64,Medium,19.1,134,8.0,7,11897,1.8,24.8,3.41
62,M,186.8,141.2,Basketball,24,High,10.5,133,6.8,7,7711,2.2,31.1,10.36
40,M,183.5,112.6,Basketball,86,Low,21.5,115,7.3,6,6020,2.7,24.2,9.92
19,F,164.1,58.2,Walking,38,Medium,2.8,156,8.5,5,9153,3.1,16.8,4.07
55,M,176.0,82.8,Cycling,106,Medium,24.8,121,5.3,2,11128,2.4,25.1,1.58
19,M,174.0,96.1,Tennis,63,Low,12.2,124,6.5,5,9254,2.1,23.1,8.53
63,M,171.2,129.5,Swimming,57,Medium,17.2,119,6.3,4,6888,3.1,25.7,17.53
28,F,156.6,106.0,Dancing,52,Medium,10.1,152,7.4,7,7310,2.8,21.8,16.16
34,F,164.8,83.0,Cycling,22,Low,4.3,126,8.3,5,8465,1.7,16.6,10.83
63,M,171.2,124.3,Swimming,42,Medium,12.2,111,6.8,5,6240,2.1,25.7,15.77
64,M,178.3,129.9,Cycling,27,Medium,9.9,114,8.6,5,9043,1.8,32.4,9.06
60,F,166.0,141.1,Yoga,76,Medium,10.7,119,7.7,10,4920,2.1,30.6,17.47
33,F,149.6,78.7,Dancing,70,Medium,10.1,139,5.6,4,8582,2.5,23.7,7.81
28,F,156.6,67.8,Cycling,120,Low,19.1,127,5.6,2,7242,3.0,21.8,4.01
28,M,180.0,116.2,Swimming,101,Low,22.8,124,7.1,7,9827,2.9,23.7,13.16
37,M,185.2,125.4,Walking,107,Low,14.1,116,5.1,2,6519,2.7,23.1,15.01
54,M,174.4,101.4,Running,25,High,9.6,139,6.0,9,11434,2.6,29.8,3.57
23,F,161.4,74.4,Dancing,71,Medium,9.7,151,7.3,1,9593,2.3,23.2,4.23
30,M,188.7,167.2,Basketball,103,Medium,45.8,127,7.3,8,8937,1.5,29.5,20.22
25,M,176.9,80.3,Yoga,83,High,7.8,157,7.2,7,11695,2.2,18.5,7.4
54,M,181.2,125.5,Weight Training,96,Medium,24.0,124,8.1,9,9247,2.1,22.9,15.72
18,M,180.1,107.3,Running,63,Medium,22.0,134,8.7,7,7224,3.4,22.4,11.29
53,F,168.2,128.8,Basketball,86,Low,24.6,113,6.4,9,9300,2.2,26.3,17.91
51,M,158.9,111.2,Cycling,119,Medium,37.4,133,6.5,10,6845,2.4,25.7,14.62
54,M,161.2,75.9,Yoga,20,Low,1.3,108,6.8,5,8838,1.6,27.7,1.1
61,M,169.1,133.6,Running,56,Medium,24.4,118,7.5,1,9063,3.5,30.4,14.82
24,F,161.6,90.1,Running,113,Medium,33.1,140,7.5,7,5920,2.4,18.6,13.72
29,M,194.3,150.3,HIIT,95,Low,47.5,124,7.4,5,9867,2.4,25.5,18.51
33,F,160.3,78.2,Walking,36,Medium,3.6,139,6.9,7,7638,3.2,21.7,7.02
56,F,165.3,55.5,HIIT,70,Low,12.9,99,6.1,7,9477,1.6,19.6,0.58
44,M,164.7,116.0,Yoga,118,Medium,13.7,134,6.4,1,7756,1.8,21.5,19.17
18,F,165.6,91.8,HIIT,86,Medium,31.5,152,8.4,2,11367,3.3,21.4,10.72
47,M,161.2,110.2,Running,108,Medium,38.8,130,6.2,4,7945,2.9,22.2,16.83
43,F,150.9,67.2,Cycling,96,Low,15.2,118,6.7,4,10483,2.5,19.8,7.41
36,F,159.1,72.2,Cycling,41,Medium,8.4,137,7.4,3,10144,2.9,22.1,5.18
40,F,156.8,68.3,Weight Training,40,Medium,5.4,135,5.8,6,10516,1.7,24.1,2.37
20,Other,174.0,92.9,Cycling,111,Medium,29.1,160,5.9,7,10548,1.5,25.1,5.41
42,M,158.2,105.3,Walking,108,Medium,14.4,122,8.1,7,10672,2.0,20.0,17.28
60,F,163.2,63.4,Cycling,87,Low,13.0,114,6.1,1,10979,3.2,16.9,6.0
61,M,171.1,104.8,Running,111,Low,31.6,105,6.4,7,8195,2.3,24.0,11.17
34,F,161.2,61.5,Yoga,64,Medium,3.9,137,7.0,4,7258,2.8,17.3,5.66
31,M,174.5,116.1,Weight Training,94,Medium,21.8,147,7.1,7,5161,3.2,23.1,15.29
28,M,171.1,93.7,Cycling,28,Medium,7.4,152,5.9,2,9860,3.3,27.9,3.85
34,M,179.9,103.8,Yoga,94,Low,8.1,116,8.9,8,10569,3.5,23.1,10.14
27,F,169.3,113.2,HIIT,99,Low,37.3,126,6.4,10,5923,3.1,22.5,15.81
61,M,177.5,142.5,Yoga,50,Medium,7.1,114,8.2,8,8271,1.6,27.3,17.28
61,F,154.1,62.9,Walking,69,Low,4.6,100,6.4,5,11073,2.5,22.9,2.77
42,F,158.1,90.9,Basketball,73,Medium,17.6,140,7.1,8,9885,3.1,24.6,9.79
25,M,166.8,86.8,Cycling,22,Medium,5.4,135,8.7,5,9414,2.8,25.5,5.01
32,F,152.1,92.5,Walking,114,Medium,13.3,136,6.6,1,8908,3.1,19.5,15.87
26,M,174.4,78.7,Basketball,59,Medium,12.3,139,6.7,2,7266,2.6,16.4,8.81
62,F,148.8,102.6,Tennis,38,Medium,9.5,123,6.5,5,6846,1.9,20.3,18.15
18,F,160.1,63.6,Running,110,Low,19.0,134,8.7,8,9144,3.5,22.4,1.89
55,M,183.4,83.3,Tennis,58,Low,9.8,109,4.8,2,8124,2.2,23.6,1.12
22,F,163.0,77.6,Yoga,23,Low,1.5,126,6.4,2,7726,1.8,24.4,4.33
38,F,156.1,85.1,Yoga,111,High,11.0,166,7.8,7,5422,2.0,18.5,12.97
42,F,158.6,71.9,Cycling,61,High,14.4,147,8.1,1,10341,3.4,17.9,8.69
32,M,173.8,104.0,Dancing,95,Medium,18.1,148,6.1,7,6973,1.6,23.2,10.9
62,M,183.2,110.0,Tennis,97,Medium,25.9,117,8.4,5,8686,3.3,29.3,4.13
32,M,169.0,58.4,Basketball,68,Medium,10.5,144,7.5,7,10419,3.2,19.2,1.15
